1.617931160707685445e-01,1.585220046450815101e-01,5.285748396423836093e-01,1.915798509243929193e-01,2.911045720136976045e-01,3.114919823581476788e-01,3.459150837968519299e-01,3.076262807518048148e-01,1.171162100258804489e-01,1.717689707878542194e-01,6.268701979734297991e-02,1.425960257090261030e-01,1.446538006036844348e-01,5.985414446924443993e-02,9.168426279500313525e-02,1.440012078331802392e-01,4.172385268305179307e-01,4.662051878872522925e-01,1.804313126921601729e-01,2.178274760858106562e-01,1.310887644046132006e-01,9.644723898948009966e-02,1.147382857718335508e-01,4.951489909057188443e-01,1.196041265931940378e+00,1.605200675594579707e+01,4.648212568105323239e-01,1.874767064733997568e-01,1.951218554224000978e-01,2.578965098397591471e-01,1.299072960823473566e-01,1.174075928617722975e-01,1.736863386744913196e-01,1.003683865864495595e-01,1.090442361173339092e-01,8.494072658802162556e-02,2.605193691420452928e-02,8.691547801892470781e-01,2.774158738871416174e-01,4.319445326299945487e-01,1.022439121937652740e-01,1.825465739994758252e-01,1.724638913156946451e-01,8.836796703173630529e-01,3.641520697111764182e-01
1.510521482682195826e-01,1.164616833410231367e-01,3.264783030764284999e-01,2.680626939691270194e-01,2.462880076571398180e-01,2.180685323439433831e-01,3.968070966440301328e-01,3.534590381180913732e-01,7.911669759808162561e-02,1.986220204616693241e-01,1.086289641821545221e-01,1.629673985975367834e-01,1.450486129521469381e-01,1.696458266009139848e-01,1.035434381436360352e-01,1.237513076085004771e-01,2.897444226503869125e-01,6.086281308707016668e-01,1.538008714391557730e-01,1.321346772363366506e-01,2.052841687545089167e-01,1.123390550988599135e-01,1.590095894594105719e-01,5.767908655992817213e-01,3.571583028629787826e-01,9.161568946415718173e+00,4.444055993112233649e-01,9.910050232052625141e-02,2.906229149928990507e-01,2.956626132251978234e-01,2.545383313830615890e-01,6.391096425770881329e-02,1.248075046597118681e-01,1.186008020850420897e-01,1.131493621021193718e-01,6.412956994672383559e-03,1.480392999144980737e-01,8.934890750948467630e-01,2.380798424534945612e-01,3.227396930751239568e-01,3.642197508319001131e-01,2.556350522218862609e-01,1.521610844941959362e-01,4.643510006366283194e-01,4.563981191963609185e-01
1.607537152456095519e-01,2.177478829534681137e-01,2.739093885624224733e-01,2.044906999493328603e-01,2.495719889347032261e-01,2.917180761698209279e-01,5.232621855062178362e-01,4.261299479069916019e-01,1.201528030999538393e-01,1.591555898238428135e-01,8.586017622783637115e-02,1.455395565905691635e-01,1.221260202112227633e-01,1.018426765182084553e-01,7.716907799606527452e-02,2.018071890098048493e-01,7.073775071274470694e-01,6.055347813865346041e-01,1.020599232124651534e-01,1.562369219111494345e-01,1.612350489722912950e-01,7.841963810369649568e-02,1.834657745801178963e-01,6.030456545271806190e-01,7.132060023662992743e-01,1.079767230195407457e+01,5.650951402846912108e-01,9.855244633771094442e-02,4.903812251955171897e-01,1.269829392284685388e-01,2.240870544831128075e-01,2.061558576631986051e-01,1.391488880207914502e-01,1.119689295224939041e-01,1.328946970288012175e-01,9.506885276554537245e-02,1.263182292050766264e-01,6.846605261691938171e-01,2.445995988141351773e-01,3.423070985394542354e-01,2.256043569646988545e-01,2.522277383790855754e-01,1.633478262539252712e-01,5.160523018984087829e-01,2.888718144405542088e-01
2.566465111330022975e-01,1.463885453613161247e-01,3.190966586944181671e-01,1.315789828571249376e-01,1.892592424274213148e-01,2.548153502376502844e-01,3.249163248800457371e-01,2.850420141654569361e-01,4.523319285567323211e-02,2.288249342863741820e-01,6.580564133510648228e-02,1.390493567930313201e-01,4.433192221098862518e-02,1.346524230806933342e-01,6.953390716336421695e-02,2.515186842382069465e-01,1.530801709530837662e-01,3.832635579912211932e-01,1.995815577659094120e-01,3.177173467150839481e-01,1.521172428582996672e-01,2.823811290791698042e-02,2.401470508895390266e-01,3.569281700648977984e-01,6.176802218091436147e-01,1.047001602232756667e+01,5.615217039108368891e-01,1.773199329228850041e-01,1.808117935563088308e-01,3.243060438279324886e-01,1.289747932245099982e-01,1.266724458635551387e-01,1.320454384365506439e-01,1.083045385637772667e-01,8.924379721813283095e-02,9.914718774439262861e-02,1.013353259842403598e-01,4.284043848790985987e-01,2.609028755706394032e-01,1.786341645412235779e-01,3.925021927648394415e-01,6.862462109894690299e-02,2.311900227991229018e-01,5.530931784204070611e-01,2.351304680151106719e-01
1.584995225906900840e-01,1.172785783312951385e-01,3.111085471103319788e-01,1.814430068218238212e-01,2.231033015313618195e-01,3.610362094077809725e-02,3.074580600564142951e-01,2.588774551917620848e-01,1.444915452372735332e-01,2.243954517037485830e-01,6.124349612449044022e-02,1.747000956540100125e-01,1.570994284813855557e-01,9.483660278194591675e-02,6.560715701444205794e-02,1.776755775059841169e-01,3.286673767557549697e-01,2.879202153078300741e-01,1.315134993659142493e-01,2.981706620866645951e-01,1.107474578746651672e-01,9.033830215840618627e-02,1.409055137167486149e-01,6.583169283116571124e-01,9.135006109542962438e-01,1.473699939250967006e+01,4.118894200934761773e-01,8.281127951323223602e-02,1.996972983588764516e-01,2.645899243561398717e-01,2.898619262855622880e-01,1.354437222840177146e-01,1.882365942991029162e-01,1.355734911615368854e-01,1.195922975567410701e-01,7.503991556802107332e-02,1.239906420604736520e-01,7.367317292495456638e-01,2.477031347136030570e-01,4.548887648338270084e-01,7.197148204883296874e-01,3.336678762183531433e-01,9.112675698003243341e-02,3.656297715203138954e-01,3.532074684658205177e-01
2.240900715493268636e-01,2.242709787755242379e-01,4.325537475090193151e-01,2.380725761542798746e-01,1.619123693810254339e-01,1.339828328916171651e-01,4.893348019578889763e-01,3.468674119324872129e-01,9.408445886904827360e-02,2.484494504429557160e-01,8.459281157275662377e-02,9.157065057456637014e-02,2.098037784117095517e-01,1.587139905531539941e-01,1.122141003455817965e-01,1.766270278911622749e-01,4.581793144872439716e-01,3.275746426162073344e-01,1.432738840836987881e-01,1.528055691420557305e-01,1.347034101710182785e-01,1.121661680906511083e-01,7.428741342052658236e-02,4.605599963688181142e-01,6.195484321146310647e-01,1.419616138415453221e+01,2.452554980844634525e-01,1.300925993092913457e-01,1.651942119175428825e-01,1.482842007480653090e-01,1.901566933798627956e-01,1.550374917837976096e-01,1.194327403282445105e-01,1.285231857367758745e-01,1.160912095717479275e-01,4.755360293157270130e-02,1.044895337948914815e-01,7.863767141837163521e-01,3.098116389417611138e-01,4.592285556937310553e-01,4.139654778568043203e-01,2.562715415010555775e-01,1.541435842563411707e-01,7.455108472536432496e-01,2.127968579568400298e-01
1.854840569728739563e-01,1.780480840117987240e-01,5.082321084329198824e-01,3.372018063964657975e-01,2.000809205409822544e-01,2.874744182735169962e-01,2.723010570896718940e-01,1.974270151570520493e-01,8.173171264422252058e-02,1.994610136279437451e-01,1.032583796195180592e-01,2.011541766338171833e-01,2.233805018234628070e-01,7.248460274443234430e-02,9.791247307853803705e-02,8.518039825311575497e-02,3.935003763663031395e-01,3.175987315275649037e-01,8.486452933750777972e-02,2.944638750871490518e-01,1.374164218279068650e-01,3.752497717206053351e-02,2.331695216195082410e-01,7.172756595467300045e-01,7.221934506933124220e-01,5.281031417041452514e+00,7.200253373840770355e-01,1.580454315152915457e-01,2.017343749197619274e-01,2.192631748199103947e-01,1.466288594695317749e-01,1.093284014654903186e-01,3.256293140614244797e-01,1.031379465341968615e-01,1.324384095694259300e-01,7.915266023149646057e-02,1.310613323113162254e-01,5.864854357585507216e-01,1.976836612533283966e-01,3.997285828655902096e-01,3.331878476405897294e-01,3.379075754200490667e-01,2.094886980738240312e-01,2.878499563201508682e-01,2.587306913670534003e-01
2.501555680372829493e-01,1.206947897988280283e-01,2.278559788935075603e-01,2.514892790786406596e-01,2.141587004682797557e-01,2.080780667219155333e-01,6.651672614441324072e-01,2.487644637673232517e-01,1.700732375420218045e-01,1.892897199054693336e-01,1.280954704165336300e-01,1.098435352934420128e-01,9.992342784821528490e-02,1.568976215791574036e-01,6.719525474052842617e-02,1.443419382589848365e-01,4.109630823080142603e-01,1.725923037560485318e-01,1.473432755958713203e-01,1.447738323160083218e-01,1.109255788055545922e-01,5.555543775222674535e-02,1.622100201835767475e-01,3.279653571207129525e-01,7.898195900939105618e-01,1.167048587982456986e+01,5.075412720777638942e-01,1.217840101584339307e-01,3.091571183014006907e-01,3.758793665992912203e-01,2.070753399991188681e-01,1.220136107425257854e-01,1.109899718102217714e-01,3.544932166692216224e-02,1.122798454947955826e-01,5.595178027487512223e-02,1.262457542778171737e-01,6.017186937131272506e-01,1.991676778968541894e-01,5.248051010478747003e-01,2.607481349842838414e-01,3.520542884645517234e-01,1.499925788515032998e-01,5.697226475821403069e-01,1.247478011381712437e-01
1.902304547914116239e-01,1.739229453512481927e-01,2.678967024312665091e-01,3.921692512833723776e-01,3.239939905375698315e-01,1.657280023293425664e-01,6.547645964175363709e-01,3.728010812838009058e-01,7.874740498949800438e-02,2.259342430270357971e-01,1.731165971394026393e-01,9.009812779820297601e-02,7.948013154592649399e-02,1.939815824486718354e-01,8.155197476378989174e-02,2.594124184593725735e-01,5.482721992757251250e-01,4.933432777061395047e-01,1.543097759789511247e-01,4.143371535252694526e-01,1.189335894830781531e-01,6.928711894160956286e-02,1.805585913248192176e-01,6.068745702006455023e-01,9.689740426822591735e-01,1.007930672646721071e+01,5.376738717988635008e-01,1.473437072147066595e-01,3.997396412200732718e-01,2.507701006739613270e-01,1.399155551972487421e-01,7.259074503911464027e-02,5.184188030005870695e-02,1.232290432992029505e-01,1.192902205082736755e-01,1.314772609315781049e-01,9.335672333484575092e-02,7.001304026033430272e-01,2.197861058994159122e-01,1.823305141130987794e-01,2.969132419305459125e-01,3.239922317399655527e-01,1.482504788441789956e-01,6.408197082062851990e-01,2.739287117637299040e-01
2.531330403421191422e-01,1.297370950839700221e-01,8.831664624939605801e-02,1.669151481592958119e-01,3.810301666407310828e-01,1.151474096208967568e-01,5.758843089865722797e-01,2.626324360164422611e-01,9.676928068738370470e-02,9.287120183165444021e-02,1.083163749299347889e-01,1.370720045327569747e-01,1.201273401567266863e-01,1.584378072049484609e-01,1.249009959321738389e-01,1.446134894622009004e-01,3.393127068701068394e-01,3.963019634902566479e-01,1.819310677952139521e-01,2.924410549783818536e-01,1.448658236280031542e-01,1.104152043772285985e-01,1.209967549894573613e-01,6.983124488504397487e-01,9.264867622097159305e-01,3.835521500803857897e+00,6.709006117129944213e-01,2.199354410327335196e-02,3.271976545271006453e-01,8.060176992403980667e-02,1.869214148970606559e-01,1.165773803470469550e-01,1.654829780981818543e-01,1.179415646613856256e-01,1.403978911130061569e-01,1.467008653942968310e-01,1.175120773375084859e-01,6.721791112924582201e-01,1.585109566752354870e-01,5.761059179390732865e-01,6.106747670020492569e-01,2.965105680773255648e-01,2.167796781099906589e-01,8.554984362452167090e-01,9.122451022335345550e-02
1.299868469173769137e-01,1.681611001705546338e-01,3.709651399423067319e-01,2.990951855226596789e-01,2.344447554450266313e-01,1.271518806930061474e-01,7.914305209105745309e-01,2.156437246837998867e-01,1.257992733620357240e-01,1.456697874390118497e-01,7.652556882705964514e-02,9.382162650089187483e-02,1.821762893688430585e-01,1.674868762716479054e-02,9.677012775057326766e-02,1.818487285164037126e-01,4.368350933748988973e-01,1.913893040795449640e-01,8.765723307518191731e-02,2.700595930872271566e-01,1.549948287012187509e-01,7.519765613393242232e-02,9.171477544910125457e-02,6.102105472602886715e-01,7.872865413502528886e-01,1.020695016914369369e+01,5.356611910117726749e-01,1.640986719554612672e-01,2.075737219691723978e-01,3.695107215279226365e-01,2.985431789794060209e-01,8.203617625431616767e-02,1.511475352185796539e-01,8.763005957692847347e-02,1.478931983555777374e-01,8.648636948334476049e-02,9.405070356344467919e-02,5.588788981943402234e-01,1.850403598225866808e-01,4.648990725120745737e-01,4.045450591873734902e-01,1.507937411027975849e-01,1.448025238645604951e-01,5.172136156354109060e-01,2.828681846653635645e-01
