1.783050802257999945e-01,1.347607019744127554e-01,1.807506926349415344e-01,1.466880231576179749e-01,2.830435896686346320e-01,1.496524064595356196e-01,8.329982797402379902e-02,1.052597573929182628e-01,1.779262744833434995e-01,9.960251120518159862e-02,2.646999351418571900e-01,1.227773217345100032e-01,2.685868457809750254e-01,1.213460006368238669e-01,1.841199100758318108e-01,2.234654064798038964e-01,1.633261544666441412e-01,1.285223473177796727e-01,2.101564874756237655e-01,1.330559951275791797e-01,1.503621753541786177e-01,1.641650125271011673e-01,1.116248205908779989e-01,1.355780510037274122e-01,1.438946749195130215e-01
2.023722645631720884e-01,1.791722239892523383e-01,9.662211037898683907e-02,1.647942989410627612e-01,3.188450246044792769e-01,8.751031570454463615e-02,7.844314928398905817e-02,9.454553188136012587e-02,1.731553745701854274e-01,1.884023259109415538e-01,1.581545966624323118e-01,1.227695912256992344e-01,1.929000956801289468e-01,1.319854355285490222e-01,1.346360989519056195e-01,2.722102916630963487e-01,1.462251227548424237e-01,2.454527241682014083e-01,9.776202858097852999e-02,1.715109838003687215e-01,9.801497428636962717e-02,2.377161167554378562e-01,9.047845179606851806e-02,1.366543532945262429e-01,1.667650782612315474e-01
7.415135894705636443e-02,2.176128014733342275e-01,8.759545250085372381e-02,1.183083721890234585e-01,1.899478119936879594e-01,1.091633143286275809e-01,1.426922598199072967e-01,7.873344664334783194e-02,2.048431365689376005e-01,1.971066966155182454e-01,2.673252085155000124e-01,8.454462216431585242e-02,1.759805720587793165e-01,1.315195865432247646e-01,1.240155424167883602e-01,2.844048916410857886e-01,1.146549251868195507e-01,1.373531318873692508e-01,2.530646328278343127e-01,1.700228131346698257e-01,1.490679536208650846e-01,1.875989326084181730e-01,1.199854142342277052e-01,1.764858467540479925e-01,2.276085532411596946e-01
2.591138620579597207e-01,2.471323166618404898e-01,3.542808923345745070e-02,1.753522350095978177e-01,1.949298345824149181e-01,1.125821786782155443e-01,1.315974076821293526e-01,6.578542658967699575e-02,2.246168018359820384e-01,3.799579004304889374e-01,1.471584556820950684e-01,9.822976515425055344e-02,2.426296601876613557e-01,1.076981523738982927e-01,1.609410524761091532e-01,2.921601832856464132e-01,1.834130643884436529e-01,1.502418655217890864e-01,2.048061159945708531e-01,1.720233948401539148e-01,2.573991455312005794e-01,1.365150640675565075e-01,1.214248666515750363e-01,1.170106184212690581e-01,3.046473260851868536e-01
1.564692484126522787e-01,1.783721713509771600e-01,8.915701858314983852e-02,1.367813262303982647e-01,1.683465632917349186e-01,2.100653224241791350e-01,1.543977648562046556e-01,3.486753572132358925e-02,2.162472764432299688e-01,2.360464563279359163e-01,2.609882293658433161e-01,6.865057363579803174e-02,2.572622605623938186e-01,1.004993789718925945e-01,1.358833845193979095e-01,2.104936667428836117e-01,1.610403103992222029e-01,2.104197574800145687e-01,1.647496105503171715e-01,1.785624853590506989e-01,1.193748713782941395e-01,2.183827074306040894e-01,3.632029792218408049e-02,1.860539897559144451e-01,2.721925704894323506e-01
1.453194782836566556e-01,1.235867650997316269e-01,1.195885834174707785e-01,1.531220898298394362e-01,3.467212900696329259e-01,6.917076238872331417e-02,6.890624638895025134e-02,1.360650895656432824e-01,2.314246652726547893e-01,4.542898135895764855e-01,2.043183394736715064e-01,8.892414358559017074e-02,1.870937543969657668e-01,8.272637040599395419e-02,1.432964361537435449e-01,2.616513379529311067e-01,2.033270139202403848e-01,3.377406289265705297e-02,1.565951741342398174e-01,1.881973945039534524e-01,1.827802130791655322e-01,1.522068161212423998e-01,8.493616816889806853e-02,1.680412090006610237e-01,2.449832059272197549e-01
1.065345821599461840e-01,1.870275386356433367e-01,1.069777461400603785e-01,2.814825699403217252e-01,8.308390161326530132e-02,2.254743436378301713e-01,1.011531576927491433e-01,7.236859145742126354e-02,1.384429960654077751e-01,6.487490169724668965e-02,1.956061557377051230e-01,1.032124427349641743e-01,1.527446357602849081e-01,1.237928216746547322e-01,2.208525319148751942e-01,4.547424774673514136e-01,1.725920920576493600e-01,1.745941319020943294e-01,2.562753058200670786e-01,2.307872938332002077e-01,8.845209007677470869e-02,2.267075096107879495e-01,8.773840113888123349e-02,1.187251035262244514e-01,2.395612318062129709e-01
1.479484577136050416e-01,1.710477261451258668e-01,1.159134562460147483e-01,1.122560177824548644e-01,2.002917256548400193e-01,1.558366841973689576e-01,9.666850382205514902e-02,1.126633341404864874e-01,1.354981854163236910e-01,2.957909193678866511e-01,3.615364538447972675e-01,7.295513662711827774e-02,1.332012057386223747e-01,1.172704112573204893e-01,1.942752076667339234e-01,4.166053034071615091e-01,1.654577051601297533e-01,8.333207956995333787e-02,1.182566047234504952e-01,2.062292184528158046e-01,1.027172585884881528e-01,1.524006481429110438e-01,8.560756390690225925e-02,1.392199437370213733e-01,2.667572948329943183e-01
1.773333299203297408e-01,1.854082645552850850e-01,1.094768618267988880e-01,2.430077182970207250e-01,2.986467843706641090e-01,1.803138256192907130e-01,7.891112716055782850e-02,5.704054282696913170e-02,1.926289099873738364e-01,1.873809039692370393e-01,4.162382584535525010e-01,6.617330991789202588e-02,1.351873162770212966e-01,7.448055175593382149e-02,1.831078538826832747e-01,3.611120886388101137e-01,1.082907020623778138e-01,1.863088217159140636e-01,1.824319564745238431e-01,7.026927347108388733e-02,1.350270229377755205e-01,2.615253141092964695e-01,5.788886482033664405e-02,1.122151704983408854e-01,2.247573888381934060e-01
1.279530131548996252e-01,1.134685948616941109e-01,1.113641534761586754e-01,9.992597661057704694e-02,1.964088324660682450e-01,1.575675084563438189e-01,9.472910288543105739e-02,7.104805662542248990e-02,3.347795160887270249e-01,2.902482082000971131e-01,2.241213143157116949e-01,7.916439367674094063e-02,1.267089647309852796e-01,1.624069415135199201e-01,1.633163200778870450e-01,1.961943803681039378e-01,1.183550477761551312e-01,2.485270118258867122e-01,1.076524372964103859e-01,1.512910813521096964e-01,1.774694511594306634e-01,1.441659896146235131e-01,8.222510849920432185e-02,8.431436573026368508e-02,1.845388505957540892e-01
