7.023720604837475900e-02,6.331314100912616150e-02,4.249325339851989236e-02,3.706062428436596168e-02,3.737810818739105423e-02,6.470169602251486796e-02,6.141967282018347823e-02,3.489470159989981751e-02,2.299620058018724683e-02,7.014610697039441733e-02,1.317811158405769179e-01,0.000000000000000000e+00,1.609933210005340676e-01,8.702501934251127835e-02,1.069780033509004774e-01,7.345896090729089889e-02,7.440780302082343478e-02,6.298724117409916501e-02,1.012516401114540165e-01,9.201696959060347292e-03,1.451056710978506151e-03,4.779503479198676102e-02,2.955793442666735521e-02,3.255373602854960691e-02,5.618210206591598560e-02
2.977048086759147630e-02,5.110465129825064734e-02,5.997392469264685444e-02,2.876413147724148078e-02,4.720684408505790991e-02,7.227414578227246700e-02,6.206799363558027083e-02,4.300731961620195276e-02,2.353241297655473546e-02,1.280362109977865037e-01,9.639918644020240013e-02,0.000000000000000000e+00,1.105686137366743843e-01,4.029399486540436587e-02,8.410060899687599179e-02,1.198929770328862610e-01,7.753237400573731453e-02,5.161330797573734225e-02,1.761892482286805950e-01,1.208239126255121129e-02,3.563225477641850710e-03,2.568546335271609110e-02,2.175434273262689261e-02,3.907411283579163841e-02,3.643600377253951306e-02
6.715803492423230714e-02,6.540985296763227042e-02,3.666193488877934892e-02,6.759117210419579580e-02,6.731106798663594182e-02,4.695976538845211823e-02,2.562977620893044928e-02,4.127794699082360658e-02,2.914323835626019335e-02,1.529782945013321849e-01,2.365393826394623922e-02,0.000000000000000000e+00,6.842664191387361206e-02,2.906647544506600969e-02,1.377547525837652942e-01,1.489034187608470061e-01,8.489543705326851875e-02,5.192334182728457898e-02,1.743856975928294306e-01,7.329821697074730656e-03,8.607959895626415142e-03,5.455885553691636192e-02,3.514004006773675803e-02,4.906122737676177348e-02,9.089612268859981192e-02
7.692152655979540843e-02,4.729937984314838695e-02,4.043850991174044451e-02,5.265028416947183099e-02,6.082347494964045198e-02,4.065043695507496169e-02,3.286811711188483698e-02,4.306643142726460788e-02,1.776778374114165726e-02,1.149281626151298641e-01,1.468114693385268454e-01,0.000000000000000000e+00,1.042133100965754455e-01,6.048082072399984382e-02,8.103220217252213309e-02,1.498927827802243595e-01,6.322739672342617134e-02,3.645523087395804995e-02,2.062433360796899484e-01,1.325089255685610833e-02,2.072595496290520825e-03,3.637323941435415681e-02,4.877083743267637828e-02,4.880616650272084217e-02,3.665493358065121526e-02
8.111896064267684614e-02,6.674648247727696382e-02,5.776638677956749679e-02,3.912178807470353958e-02,3.472232720730170086e-02,7.063682499180222452e-02,4.668657110421727680e-02,2.956187763262433515e-02,7.698571963480239574e-03,9.850062960372826804e-02,9.737809658152352110e-02,0.000000000000000000e+00,1.140462155349310502e-01,5.429591682733621999e-02,5.315885077073774501e-02,1.302053333210428931e-01,4.999006798652806671e-02,3.888991266533851909e-02,1.293210039922308985e-01,1.457700734716900481e-02,4.483363792597569800e-03,3.736927625829707111e-02,3.490296768179724368e-02,3.262645079656847913e-02,5.952250565590828935e-02
7.710044790414381788e-02,9.099307409297231752e-02,3.898317222365121210e-02,4.904769807652185898e-02,8.563751861108981345e-02,9.493354248618839086e-02,4.871834807996641703e-02,5.272034668061884033e-02,2.595200293320528220e-02,9.175252079119100568e-02,8.112799964494130101e-02,0.000000000000000000e+00,1.260836877605851780e-01,6.700984546031155120e-02,1.001121370667689137e-01,1.722595078412944014e-01,5.108971370429744169e-02,3.128719044488625922e-02,1.099982451153192209e-01,7.504385551097938686e-03,4.296356337201008742e-03,5.568027294048587955e-02,3.885325487114413279e-02,5.126858276438263362e-02,6.823526839373852959e-02
4.542218671019414983e-02,3.881771833530844179e-02,4.163374886211199805e-02,5.096024042523836922e-02,5.829744424311177065e-02,5.442526635750977171e-02,6.966202580030594893e-02,2.542528011113429076e-02,3.113905881531432718e-02,6.820429081768449031e-02,1.697286137339537870e-01,0.000000000000000000e+00,1.297374238959893011e-01,5.540447343004645947e-02,7.879940862989699701e-02,1.660397857284570955e-01,3.037542994074466166e-02,4.474485795186456533e-02,1.019351240125221936e-01,1.273769807219941354e-02,6.865114627200023106e-03,4.458412009082873828e-02,3.390146531541494979e-02,5.088332118291621908e-02,6.613524898123387952e-02
5.643060295891268174e-02,8.982332603962113471e-02,7.600168034906465420e-02,4.512012435712660363e-02,1.057503406676621738e-01,9.878530978443172961e-02,5.143255896807860661e-02,2.441585287823996170e-02,1.009936206203076656e-02,4.370697600628616064e-02,1.485814214792485211e-01,0.000000000000000000e+00,1.243071080760026620e-01,5.452515692555259808e-02,5.824929517061619433e-02,8.201479766395283755e-02,3.553323698521879820e-02,5.688095169460100770e-02,1.261604775458329275e-01,9.555981267664583056e-03,6.720568604207236008e-03,3.224129248688772931e-02,3.437570070610225514e-02,6.147936256271905459e-02,4.740810883103888790e-02
5.253737068738703608e-02,7.216465376777143892e-02,3.166149986659560350e-02,3.037106252227304848e-02,4.743191842081924403e-02,7.575897648426345443e-02,5.947743017902226703e-02,2.367773899103126078e-02,2.156985137403048813e-02,1.358300521285510654e-01,6.648903321292537472e-02,0.000000000000000000e+00,9.372009520332305610e-02,4.121038419338927949e-02,1.264918261175165259e-01,1.678502651496008857e-01,4.043252543003440780e-02,2.337822267225027686e-02,8.391646422837936714e-02,1.439804218702709498e-02,5.532631421797626868e-03,6.021482962670410971e-02,1.866988878069378299e-02,6.336939090523305285e-02,6.879569773519955689e-02
8.670833784364082031e-02,9.925936428978245074e-02,9.950067209445884187e-03,4.212955191753139927e-02,3.851371565164254940e-02,9.752884249644699910e-02,5.555162413475196043e-02,4.289200392665088596e-02,8.938031876794779937e-03,1.167595800094497760e-01,7.688201229725025176e-02,0.000000000000000000e+00,8.237114295127077879e-02,7.667067237845881511e-02,1.231621367324828298e-01,1.353763424361962564e-01,7.019034656951947393e-02,2.230758375281366793e-02,9.773164036572049018e-02,1.356892623375217238e-02,7.056516420954705646e-03,7.470322598969283967e-02,2.908511504634343769e-02,5.963902149818593734e-02,1.717271097462565177e-02
2.078599434729106604e-02,5.770479207181726522e-02,5.476100649877308629e-02,4.461603169086621190e-02,2.613981013221668495e-02,6.051997200258964899e-02,4.778353661868351560e-02,2.614576967538791152e-02,2.651835321686766764e-02,1.173512601449613613e-01,1.249420524867819043e-01,0.000000000000000000e+00,1.185985884931829576e-01,1.358255964614755312e-02,8.498461129919970825e-02,1.228941587740303987e-01,5.609273556695715951e-02,3.376338784407768162e-02,5.097388387327442261e-02,5.143296699632218805e-03,8.624386348054947221e-03,4.874987872295381136e-02,2.803655528585519835e-02,3.918220925056815906e-02,4.881876964232584326e-02
5.989916313488407446e-02,6.653082282070013620e-02,3.435032857627882963e-02,3.814313146969855461e-02,5.505819858297578834e-02,1.077575791612526424e-01,7.389867460525754994e-02,4.480076382809764640e-02,2.510069262845055285e-02,4.188502378448021035e-02,1.246682647883814304e-01,0.000000000000000000e+00,1.149642644084646059e-01,3.034890362309010381e-02,1.529439734209405155e-01,2.301160306802992328e-01,6.367201543309550238e-02,3.810197133489063442e-02,2.105281556735166260e-01,1.087732084895796404e-02,6.528322059205705907e-03,3.435657642508797155e-02,2.443939271815621581e-02,6.434372971704677147e-02,4.859468468155311860e-02
