4.446629024773939010e-02,4.029997238256137482e-02,3.832664376430738873e-02,1.744780158907041981e-02,2.958014015520639417e-02,1.695646776007255982e-02,3.618817658822065519e-02,1.453361135727765201e-02,6.971988815456652000e-02,4.076249091528702517e-02,4.370518654174405937e-02,3.477625606272416459e-02,5.571415843392285572e-02,5.470345012374972643e-02,4.110623560696336637e-02,4.479674233368288738e-02,3.654374149751842688e-02,4.957059600861283416e-02,1.335120560434812850e-02,2.026865786979075573e-02,1.593564501449456355e-02,5.501300994360767277e-02,4.510452309118453268e-02,2.399749046135362524e-02,2.633214394018601467e-02
3.006964347695708500e-02,1.457477769418678501e-02,7.382625963683928094e-02,2.586315043177146722e-02,4.656304910940422398e-02,4.698536946761387723e-02,2.360854005459796928e-02,2.187511384302307307e-02,4.718232284028232859e-02,2.512070439391499155e-02,1.968086168683463866e-02,6.416539606354521030e-02,2.123147806611522595e-02,4.520393091218783549e-02,5.298173911644203649e-02,2.337744993711984159e-02,2.649870686604374748e-02,4.222083457500159370e-02,3.248500572377928386e-02,3.749917700232564127e-02,8.963522278368006579e-02,1.433346733326538829e-02,5.094105565484830650e-02,1.509031972819133149e-02,4.959207256905764916e-02
2.207401334822491068e-02,2.756734858219193895e-02,4.566488410177404339e-02,4.528424578563337854e-02,1.995331493925626976e-02,8.520361460651035279e-02,4.246468237397400813e-02,2.925111702399611768e-02,2.938159461127184957e-02,2.137855347755011903e-02,2.568819420188904468e-02,2.443019114970603270e-02,3.959808455297948032e-02,3.038836622802364162e-02,5.331021928933341730e-02,4.398277417505276621e-02,4.497069186238827898e-02,5.509001627645672416e-02,7.230139946827393582e-02,1.792164567275998308e-02,3.167603625517469851e-02,3.772777350373405364e-02,3.168221782435364647e-02,3.871917367797145237e-02,3.904245733179676631e-02
2.327073272843636909e-02,3.732676690841028877e-02,4.668588667773478085e-02,2.677989462461316528e-02,5.613889436503824437e-02,4.644122270856521767e-02,1.821527087698656885e-02,3.879745173551458343e-02,1.770048033791100234e-02,6.107382487272360744e-02,5.213011221117857391e-02,3.949639855899892554e-02,2.508877298794070024e-02,6.435717745142183199e-02,4.398948813345585768e-02,2.775708472064492005e-02,4.403048145522948931e-02,4.603582473363371924e-02,6.657079040561232619e-02,7.240858437162038530e-02,2.497974562885077465e-02,5.512240709758244733e-02,1.201515249177250930e-02,4.314677053599166867e-02,5.112590947002572384e-02
1.282788024282877949e-02,5.021319604248097174e-02,6.475188886990006221e-02,4.369722551537790628e-02,6.381966710551049971e-02,2.172803484482558473e-02,7.671032408831458815e-02,3.576387899069364412e-02,3.266143034937996764e-02,5.806804116063103011e-02,6.688255820644996297e-02,5.541413826857766178e-02,5.578440497915752166e-02,5.354003563622487111e-02,4.954973974068822840e-02,2.135038521745498408e-02,7.841787551744483498e-02,2.420793004804468185e-02,1.853588431683926910e-02,3.133661200153728399e-02,1.868839197360029278e-02,7.798468060415400527e-02,3.614184412438681965e-02,1.891388496262004157e-02,3.246027945910627543e-02
4.570284518377618066e-02,6.643315978505676123e-02,1.638366311613126056e-02,4.612179022673400242e-02,3.889569290268753837e-02,6.795752786959480263e-02,4.711256375980032995e-02,2.581498797816165341e-02,6.075821097776531315e-02,2.459735914999679196e-02,2.854255674858537789e-02,4.722922374257584183e-02,7.833436930894559225e-02,7.431983664305230608e-02,3.874275858737008527e-02,2.570075212819838972e-02,4.366221584387929705e-02,2.507310573815823423e-02,7.206021460874643958e-02,3.759273555577310327e-02,2.275195488544533642e-02,2.934235722709551547e-02,4.158158528111186719e-02,3.579530321901100431e-02,6.380768809627827831e-02
4.461787908621062115e-02,7.253106648570571691e-02,4.048394203747763404e-02,4.680466057165779542e-02,2.209860395128226615e-02,3.163798982871236093e-02,4.971055867364727876e-02,5.409538953582279652e-02,6.127909743260840508e-02,3.004093046145935725e-02,1.542961113704610643e-02,2.354496371331171040e-02,2.056181656710585892e-02,7.292756694702645648e-02,1.830687670790166061e-02,3.648410143638838171e-02,3.688395459920136565e-02,3.182955538550620578e-02,4.819600148969916537e-02,1.775139463004504758e-02,8.008661657188861915e-02,6.046673745025429869e-02,6.021047330939521131e-02,5.440257274962187473e-02,3.534679514977753095e-02
2.018300667970964607e-02,2.076384392718855915e-02,3.273591470614659743e-02,2.222290422913058422e-02,3.164274247231501497e-02,3.947120313851796430e-02,3.984535213956962724e-02,3.012135692112010571e-02,4.897737482599780201e-02,1.288478240172153365e-02,2.065219287945536247e-02,2.985543055313473471e-02,6.940630482612288044e-02,1.990246652284403950e-02,2.709041106767702545e-02,2.885445725868265865e-02,4.183551343491812013e-02,4.126117940076585999e-02,3.656859464478384725e-02,5.285270642962664606e-02,4.026262647901435870e-02,4.056661941334793048e-02,3.739263405972376164e-02,2.525811151432386104e-02,2.089507990454386732e-02
4.556114411562977445e-02,5.494319204916784521e-02,1.379040483305326963e-02,1.949874095704942634e-02,4.811521176035415959e-02,3.564994544946209487e-02,5.328250633157693289e-02,3.161548486977282246e-02,5.313114632118706021e-02,2.849019688961514085e-02,1.350033732925438532e-02,1.449720963743248055e-02,3.104638356035454433e-02,4.023422236772974947e-02,3.372048656207184830e-02,2.063488765936560138e-02,2.549108528529795206e-02,6.033178924528315862e-02,6.289926922958206934e-02,1.741888241649377014e-02,2.718612350996608973e-02,5.200644362565220308e-02,4.988109306178512697e-02,3.911387111106089109e-02,3.853877829514871373e-02
5.055585619267071590e-02,4.139934300100635289e-02,6.309414539492780305e-02,3.351730718959826383e-02,1.210871605758622252e-02,1.063834888741527034e-02,1.751209636028039363e-02,2.547458549583141163e-02,5.346830491969028348e-02,3.753042357877030971e-02,2.390248971310694054e-02,3.295982947593653622e-02,6.042187092985243368e-02,3.775785231315002821e-02,2.274050435482254454e-02,3.281844749108622089e-02,2.868312970628776604e-02,1.389239143184463170e-02,5.336387296063586916e-02,6.516130321551008575e-02,4.476808269152705855e-02,3.486608601105412736e-02,3.287890712830623952e-02,2.931005278894922850e-02,3.433324770587997676e-02
